,contract,underlying,expiration,type,strike,style,bid,bid_size,ask,ask_size,volume,open_interest,quote_date,delta,gamma,theta,vega,implied_volatility
935,AAPL130607P00390000,AAPL,2013-06-07,put,390.0,A,0.02,,0.04,,477,1377,2013-06-06,0.0,0.0,-0.2468,0.0005,0.9031
936,AAPL130607C00395000,AAPL,2013-06-07,call,395.0,A,43.1,,44.0,,0,74,2013-06-06,1.0,0.0,-1.1255,0.0001,0.7453
937,AAPL130607P00395000,AAPL,2013-06-07,put,395.0,A,0.02,,0.05,,387,1360,2013-06-06,-0.0001,0.0,-1.6513,0.0033,0.9031
938,AAPL130607C00400000,AAPL,2013-06-07,call,400.0,A,37.95,,38.95,,6,162,2013-06-06,1.0,0.0,-1.6029,0.0011,0.7453
939,AAPL130607P00400000,AAPL,2013-06-07,put,400.0,A,0.06,,0.07,,1178,1938,2013-06-06,-0.0004,0.0001,-8.7103,0.0176,0.9031
940,AAPL130607C00405000,AAPL,2013-06-07,call,405.0,A,33.15,,34.05,,0,23,2013-06-06,0.9998,0.0001,-5.2675,0.0102,0.7453
941,AAPL130607P00405000,AAPL,2013-06-07,put,405.0,A,0.06,,0.07,,1073,1095,2013-06-06,-0.0017,0.0005,-36.5361,0.0738,0.9031
942,AAPL130607C00410000,AAPL,2013-06-07,call,410.0,A,28.15,,29.0,,4,649,2013-06-06,0.9986,0.0005,-25.732,0.0603,0.7453
943,AAPL130607P00410000,AAPL,2013-06-07,put,410.0,A,0.07,,0.08,,1700,3342,2013-06-06,-0.0067,0.0016,-122.8675,0.2485,0.9031
944,AAPL130607C00415000,AAPL,2013-06-07,call,415.0,A,23.1,,23.7,,0,184,2013-06-06,0.9929,0.002,-107.6257,0.261,0.7453
945,AAPL130607P00415000,AAPL,2013-06-07,put,415.0,A,0.09,,0.1,,3266,2588,2013-06-06,-0.0212,0.0043,-333.8645,0.6753,0.9031
946,AAPL130607C00420000,AAPL,2013-06-07,call,420.0,A,18.25,,19.1,,167,497,2013-06-06,0.9726,0.0064,-341.8313,0.835,0.7453
947,AAPL130607P00420000,AAPL,2013-06-07,put,420.0,A,0.12,,0.14,,4993,3538,2013-06-06,-0.0321,0.007,-404.026,0.9535,0.774
948,AAPL130607C00425000,AAPL,2013-06-07,call,425.0,A,13.4,,13.7,,591,368,2013-06-06,0.9186,0.0153,-815.4692,1.9958,0.7453
949,AAPL130607P00425000,AAPL,2013-06-07,put,425.0,A,0.22,,0.25,,11044,5027,2013-06-06,-0.0607,0.0135,-585.1288,1.5936,0.6707
950,AAPL130607C00430000,AAPL,2013-06-07,call,430.0,A,8.75,,9.15,,6498,765,2013-06-06,0.8743,0.0275,-850.1439,2.7382,0.5664
951,AAPL130607P00430000,AAPL,2013-06-07,put,430.0,A,0.57,,0.6,,24478,6280,2013-06-06,-0.1415,0.0279,-985.174,2.9708,0.6058
952,AAPL130607C00435000,AAPL,2013-06-07,call,435.0,A,4.75,,5.0,,17688,1071,2013-06-06,0.6912,0.0497,-1365.2497,4.6669,0.534
953,AAPL130607P00435000,AAPL,2013-06-07,put,435.0,A,1.5,,1.56,,30882,8954,2013-06-06,-0.3164,0.048,-1442.749,4.7162,0.5588
954,AAPL130607C00440000,AAPL,2013-06-07,call,440.0,A,2.03,,2.1,,43499,4183,2013-06-06,0.4153,0.0563,-1478.4411,5.1664,0.5225
955,AAPL130607P00440000,AAPL,2013-06-07,put,440.0,A,3.6,,3.8,,25020,8786,2013-06-06,-0.5817,0.0545,-1532.1006,5.175,0.541
956,AAPL130607C00445000,AAPL,2013-06-07,call,445.0,A,0.68,,0.73,,34727,5977,2013-06-06,0.1831,0.0373,-1034.0433,3.5144,0.5373
957,AAPL130607P00445000,AAPL,2013-06-07,put,445.0,A,7.25,,7.4,,13712,8534,2013-06-06,-0.8071,0.0369,-1111.6193,3.6308,0.5597
958,AAPL130607C00450000,AAPL,2013-06-07,call,450.0,A,0.21,,0.24,,35449,15044,2013-06-06,0.0679,0.0173,-545.3626,1.7381,0.5729
959,AAPL130607P00450000,AAPL,2013-06-07,put,450.0,A,11.5,,12.0,,4294,6860,2013-06-06,-0.817,0.0214,-1799.6106,3.5129,0.9362
960,AAPL130607C00455000,AAPL,2013-06-07,call,455.0,A,0.07,,0.08,,20896,12807,2013-06-06,0.0244,0.007,-257.5492,0.7597,0.6191
961,AAPL130607P00455000,AAPL,2013-06-07,put,455.0,A,16.5,,16.95,,920,2883,2013-06-06,-0.8922,0.0143,-1312.8427,2.4549,0.9776
962,AAPL130607C00460000,AAPL,2013-06-07,call,460.0,A,0.03,,0.04,,15551,16691,2013-06-06,0.0112,0.0032,-147.1581,0.3887,0.6914
963,AAPL130607P00460000,AAPL,2013-06-07,put,460.0,A,21.25,,21.95,,292,1386,2013-06-06,-0.9363,0.0091,-931.7582,1.6537,1.0304
964,AAPL130607C00465000,AAPL,2013-06-07,call,465.0,A,0.01,,0.02,,6416,11252,2013-06-06,0.0047,0.0014,-73.8436,0.181,0.7453
965,AAPL130607P00465000,AAPL,2013-06-07,put,465.0,A,26.4,,27.15,,239,450,2013-06-06,-0.9694,0.0051,-516.1491,0.9171,1.0304
966,AAPL130607C00470000,AAPL,2013-06-07,call,470.0,A,0.0,,0.01,,5451,11274,2013-06-06,0.0011,0.0004,-19.212,0.0471,0.7453
967,AAPL130607P00470000,AAPL,2013-06-07,put,470.0,A,31.35,,32.05,,171,416,2013-06-06,-0.9866,0.0025,-255.1778,0.4546,1.0304
968,AAPL130607C00475000,AAPL,2013-06-07,call,475.0,A,0.0,,0.01,,2321,4970,2013-06-06,0.0002,0.0001,-4.0611,0.01,0.7453
969,AAPL130607P00475000,AAPL,2013-06-07,put,475.0,A,36.2,,37.1,,45,223,2013-06-06,-0.9947,0.0011,-112.7275,0.2021,1.0304
970,AAPL130607C00480000,AAPL,2013-06-07,call,480.0,A,0.0,,0.01,,868,6089,2013-06-06,0.0,0.0,-0.7021,0.0017,0.7453
971,AAPL130607P00480000,AAPL,2013-06-07,put,480.0,A,41.4,,42.15,,21,88,2013-06-06,-0.9981,0.0004,-44.3223,0.0809,1.0304
972,AAPL130607C00485000,AAPL,2013-06-07,call,485.0,A,0.0,,0.01,,312,2587,2013-06-06,0.0,0.0,-0.0999,0.0002,0.7453
973,AAPL130607P00485000,AAPL,2013-06-07,put,485.0,A,46.4,,47.3,,8,53,2013-06-06,-0.9994,0.0002,-15.1685,0.0292,1.0304
974,AAPL130607C00490000,AAPL,2013-06-07,call,490.0,A,0.0,,0.01,,370,2052,2013-06-06,0.0,0.0,-0.0118,0.0,0.7453
975,AAPL130607P00490000,AAPL,2013-06-07,put,490.0,A,51.2,,52.3,,3,71,2013-06-06,-0.9998,0.0001,-4.0616,0.0095,1.0304
976,AAPL130607C00495000,AAPL,2013-06-07,call,495.0,A,0.0,,0.01,,179,2268,2013-06-06,0.0,0.0,-0.0012,0.0,0.7453
977,AAPL130607P00495000,AAPL,2013-06-07,put,495.0,A,56.2,,57.3,,0,16,2013-06-06,-0.9999,0.0,-0.2535,0.0028,1.0304
978,AAPL130607C00500000,AAPL,2013-06-07,call,500.0,A,0.0,,0.01,,588,1940,2013-06-06,0.0,0.0,-0.0001,0.0,0.7453
979,AAPL130607P00500000,AAPL,2013-06-07,put,500.0,A,61.35,,62.3,,0,21,2013-06-06,-1.0,0.0,0.932,0.0008,1.0304
980,AAPL130607C00505000,AAPL,2013-06-07,call,505.0,A,0.0,,0.02,,5,255,2013-06-06,0.0,0.0,0.0,0.0,0.7453
981,AAPL130607P00505000,AAPL,2013-06-07,put,505.0,A,65.95,,67.3,,0,0,2013-06-06,-1.0,0.0,1.2739,0.0002,1.0304
982,AAPL130607C00510000,AAPL,2013-06-07,call,510.0,A,0.0,,0.02,,6,742,2013-06-06,0.0,0.0,0.0,0.0,0.7453
983,AAPL130607P00510000,AAPL,2013-06-07,put,510.0,A,71.2,,72.3,,0,9,2013-06-06,-1.0,0.0,1.3712,0.0,1.0304
984,AAPL130607C00515000,AAPL,2013-06-07,call,515.0,A,0.0,,0.02,,0,50,2013-06-06,0.0,0.0,0.0,0.0,0.7453
985,AAPL130607P00515000,AAPL,2013-06-07,put,515.0,A,76.2,,77.3,,0,2,2013-06-06,-1.0,0.0,1.4044,0.0,1.0304
986,AAPL130607C00520000,AAPL,2013-06-07,call,520.0,A,0.0,,0.01,,18,335,2013-06-06,0.0,0.0,0.0,0.0,0.7453
987,AAPL130607P00520000,AAPL,2013-06-07,put,520.0,A,81.35,,82.3,,0,2,2013-06-06,-1.0,0.0,1.4221,0.0,1.0304
988,AAPL130607C00530000,AAPL,2013-06-07,call,530.0,A,0.0,,0.06,,0,331,2013-06-06,0.0,0.0,0.0,0.0,0.7453
989,AAPL130607P00530000,AAPL,2013-06-07,put,530.0,A,91.35,,92.3,,0,1,2013-06-06,-1.0,0.0,1.4505,0.0,1.0304
990,AAPL130607C00540000,AAPL,2013-06-07,call,540.0,A,0.0,,0.08,,0,995,2013-06-06,0.0,0.0,0.0,0.0,0.7453
991,AAPL130607P00540000,AAPL,2013-06-07,put,540.0,A,101.0,,102.3,,0,0,2013-06-06,-1.0,0.0,1.478,0.0,1.0304
992,AAPL130614C00320000,AAPL,2013-06-14,call,320.0,A,117.65,,119.15,,0,0,2013-06-06,1.0,0.0,-0.8758,0.0,0.384
993,AAPL130614P00320000,AAPL,2013-06-14,put,320.0,A,0.0,,0.03,,10,0,2013-06-06,0.0,0.0,-0.0003,0.0,0.4264
994,AAPL130614C00330000,AAPL,2013-06-14,call,330.0,A,107.65,,109.15,,0,0,2013-06-06,1.0,0.0,-0.9034,0.0,0.384
995,AAPL130614P00330000,AAPL,2013-06-14,put,330.0,A,0.0,,0.03,,0,14,2013-06-06,0.0,0.0,-0.0036,0.0002,0.4264
996,AAPL130614C00340000,AAPL,2013-06-14,call,340.0,A,97.7,,99.0,,0,0,2013-06-06,1.0,0.0,-0.9343,0.0004,0.384
997,AAPL130614P00340000,AAPL,2013-06-14,put,340.0,A,0.02,,0.05,,89,56,2013-06-06,0.0,0.0,-0.033,0.0031,0.4264
998,AAPL130614C00350000,AAPL,2013-06-14,call,350.0,A,87.7,,89.0,,0,3,2013-06-06,1.0,0.0,-0.9979,0.0042,0.384
999,AAPL130614P00350000,AAPL,2013-06-14,put,350.0,A,0.02,,0.05,,0,8,2013-06-06,-0.0001,0.0,-0.2244,0.0212,0.4264
1000,AAPL130614C00360000,AAPL,2013-06-14,call,360.0,A,77.75,,79.05,,0,0,2013-06-06,0.9999,0.0,-1.2876,0.0317,0.384
1001,AAPL130614P00360000,AAPL,2013-06-14,put,360.0,A,0.0,,0.12,,0,91,2013-06-06,-0.0005,0.0001,-1.1608,0.1094,0.4264
1002,AAPL130614C00365000,AAPL,2013-06-14,call,365.0,A,72.8,,74.1,,0,0,2013-06-06,0.9997,0.0001,-1.7374,0.0772,0.384
1003,AAPL130614P00365000,AAPL,2013-06-14,put,365.0,A,0.03,,0.44,,10,31,2013-06-06,-0.0011,0.0001,-2.3979,0.2261,0.4264
1004,AAPL130614C00370000,AAPL,2013-06-14,call,370.0,A,68.25,,69.1,,30,8,2013-06-06,0.9992,0.0001,-2.6858,0.1752,0.384
1005,AAPL130614P00370000,AAPL,2013-06-14,put,370.0,A,0.07,,0.12,,69,75,2013-06-06,-0.0023,0.0002,-4.6609,0.4395,0.4264
1006,AAPL130614C00375000,AAPL,2013-06-14,call,375.0,A,62.75,,64.3,,0,0,2013-06-06,0.9981,0.0002,-4.5532,0.3693,0.384
1007,AAPL130614P00375000,AAPL,2013-06-14,put,375.0,A,0.08,,0.15,,350,169,2013-06-06,-0.0044,0.0005,-8.5441,0.8057,0.4264
1008,AAPL130614C00380000,AAPL,2013-06-14,call,380.0,A,57.95,,59.1,,11,2,2013-06-06,0.9961,0.0005,-7.9751,0.7262,0.384
1009,AAPL130614P00380000,AAPL,2013-06-14,put,380.0,A,0.13,,0.18,,71,343,2013-06-06,-0.0082,0.0008,-14.8038,1.3959,0.4264
1010,AAPL130614C00385000,AAPL,2013-06-14,call,385.0,A,52.8,,53.85,,0,0,2013-06-06,0.9922,0.0009,-13.8082,1.3357,0.384
1011,AAPL130614P00385000,AAPL,2013-06-14,put,385.0,A,0.17,,0.23,,360,224,2013-06-06,-0.0145,0.0014,-24.2945,2.2911,0.4264
1012,AAPL130614C00390000,AAPL,2013-06-14,call,390.0,A,48.3,,48.95,,30,19,2013-06-06,0.9854,0.0016,-23.0605,2.3033,0.384
1013,AAPL130614P00390000,AAPL,2013-06-14,put,390.0,A,0.23,,0.27,,89,247,2013-06-06,-0.0245,0.0022,-37.8389,3.5687,0.4264
1014,AAPL130614C00395000,AAPL,2013-06-14,call,395.0,A,43.45,,44.15,,7,26,2013-06-06,0.9742,0.0025,-36.7219,3.7329,0.384
1015,AAPL130614P00395000,AAPL,2013-06-14,put,395.0,A,0.33,,0.36,,220,309,2013-06-06,-0.0337,0.0028,-47.4103,4.6574,0.4094
1016,AAPL130614C00400000,AAPL,2013-06-14,call,400.0,A,38.6,,39.45,,109,181,2013-06-06,0.9568,0.0038,-55.4979,5.6984,0.384
1017,AAPL130614P00400000,AAPL,2013-06-14,put,400.0,A,0.47,,0.51,,566,853,2013-06-06,-0.0473,0.004,-60.0616,6.1283,0.3942
1018,AAPL130614C00405000,AAPL,2013-06-14,call,405.0,A,33.8,,34.35,,4,44,2013-06-06,0.9428,0.0051,-65.0523,7.1293,0.3608
1019,AAPL130614P00405000,AAPL,2013-06-14,put,405.0,A,0.69,,0.73,,594,787,2013-06-06,-0.0669,0.0055,-76.2864,8.0607,0.3807
1020,AAPL130614C00410000,AAPL,2013-06-14,call,410.0,A,29.2,,30.0,,43,35,2013-06-06,0.9027,0.0074,-100.2039,10.6897,0.3729
1021,AAPL130614P00410000,AAPL,2013-06-14,put,410.0,A,1.01,,1.06,,749,1500,2013-06-06,-0.0946,0.0074,-95.8248,10.4703,0.3682
1022,AAPL130614C00415000,AAPL,2013-06-14,call,415.0,A,24.75,,25.05,,86,74,2013-06-06,0.8721,0.0095,-113.9624,12.9974,0.3493
1023,AAPL130614P00415000,AAPL,2013-06-14,put,415.0,A,1.51,,1.57,,1287,876,2013-06-06,-0.1339,0.0097,-119.6264,13.4194,0.3587
1024,AAPL130614C00420000,AAPL,2013-06-14,call,420.0,A,20.55,,21.2,,85,208,2013-06-06,0.8095,0.0122,-151.0898,16.8938,0.3572
1025,AAPL130614P00420000,AAPL,2013-06-14,put,420.0,A,2.24,,2.32,,2343,1656,2013-06-06,-0.1865,0.0123,-145.3773,16.6739,0.3509
1026,AAPL130614C00425000,AAPL,2013-06-14,call,425.0,A,16.6,,17.0,,147,224,2013-06-06,0.7468,0.015,-171.1464,19.8807,0.3442
1027,AAPL130614P00425000,AAPL,2013-06-14,put,425.0,A,3.3,,3.4,,1835,1194,2013-06-06,-0.2539,0.0149,-170.8188,19.909,0.3454
1028,AAPL130614C00430000,AAPL,2013-06-14,call,430.0,A,13.1,,13.4,,1221,484,2013-06-06,0.6665,0.0172,-191.6093,22.6015,0.3393
1029,AAPL130614P00430000,AAPL,2013-06-14,put,430.0,A,4.7,,4.85,,1823,1570,2013-06-06,-0.3337,0.0172,-190.6942,22.6058,0.3397
1030,AAPL130614C00435000,AAPL,2013-06-14,call,435.0,A,9.95,,10.2,,1410,417,2013-06-06,0.5763,0.0189,-202.6697,24.3392,0.3335
1031,AAPL130614P00435000,AAPL,2013-06-14,put,435.0,A,6.6,,6.75,,2766,1257,2013-06-06,-0.4242,0.0187,-203.1593,24.3446,0.3362
1032,AAPL130614C00440000,AAPL,2013-06-14,call,440.0,A,7.35,,7.55,,4507,1574,2013-06-06,0.4799,0.0195,-203.669,24.7623,0.3296
1033,AAPL130614P00440000,AAPL,2013-06-14,put,440.0,A,8.9,,9.2,,2451,2039,2013-06-06,-0.5198,0.0193,-204.5705,24.7635,0.333
1034,AAPL130614C00445000,AAPL,2013-06-14,call,445.0,A,5.25,,5.4,,4058,2385,2013-06-06,0.3841,0.0188,-193.7498,23.7391,0.3272
1035,AAPL130614P00445000,AAPL,2013-06-14,put,445.0,A,11.8,,12.1,,2499,1736,2013-06-06,-0.6141,0.0185,-195.5231,23.7719,0.3318
1036,AAPL130614C00450000,AAPL,2013-06-14,call,450.0,A,3.65,,3.75,,7510,4652,2013-06-06,0.2959,0.017,-175.033,21.4727,0.3269
1037,AAPL130614P00450000,AAPL,2013-06-14,put,450.0,A,15.1,,15.5,,502,1231,2013-06-06,-0.7019,0.0168,-176.3264,21.5455,0.3305
1038,AAPL130614C00455000,AAPL,2013-06-14,call,455.0,A,2.46,,2.52,,4792,2741,2013-06-06,0.219,0.0145,-149.4384,18.3543,0.3266
1039,AAPL130614P00455000,AAPL,2013-06-14,put,455.0,A,18.9,,19.25,,555,496,2013-06-06,-0.7783,0.0145,-150.9612,18.4852,0.3303
1040,AAPL130614C00460000,AAPL,2013-06-14,call,460.0,A,1.64,,1.69,,5083,3470,2013-06-06,0.1583,0.0118,-123.3688,15.0132,0.3297
1041,AAPL130614P00460000,AAPL,2013-06-14,put,460.0,A,22.95,,23.45,,135,397,2013-06-06,-0.8411,0.0118,-122.7233,15.0513,0.3305
1042,AAPL130614C00465000,AAPL,2013-06-14,call,465.0,A,1.08,,1.1,,2442,2743,2013-06-06,0.1114,0.0092,-97.9388,11.7917,0.3333
1043,AAPL130614P00465000,AAPL,2013-06-14,put,465.0,A,27.45,,27.85,,23,270,2013-06-06,-0.8866,0.0092,-98.7617,11.9438,0.3361
1044,AAPL130614C00470000,AAPL,2013-06-14,call,470.0,A,0.72,,0.74,,1117,2262,2013-06-06,0.0781,0.0069,-76.7811,9.0741,0.3396
1045,AAPL130614P00470000,AAPL,2013-06-14,put,470.0,A,31.85,,32.5,,13,230,2013-06-06,-0.93,0.0066,-66.6487,8.3455,0.3267
1046,AAPL130614C00475000,AAPL,2013-06-14,call,475.0,A,0.49,,0.52,,833,2127,2013-06-06,0.0558,0.0052,-60.8073,6.9896,0.3492
1047,AAPL130614P00475000,AAPL,2013-06-14,put,475.0,A,36.6,,37.4,,21,108,2013-06-06,-0.9556,0.0046,-46.2218,5.8296,0.3272
1048,AAPL130614C00480000,AAPL,2013-06-14,call,480.0,A,0.33,,0.36,,733,2581,2013-06-06,0.0394,0.0038,-47.2076,5.2935,0.358
1049,AAPL130614P00480000,AAPL,2013-06-14,put,480.0,A,41.5,,42.3,,23,102,2013-06-06,-0.973,0.0031,-30.2319,3.8701,0.3272
1050,AAPL130614C00485000,AAPL,2013-06-14,call,485.0,A,0.23,,0.24,,423,946,2013-06-06,0.0275,0.0028,-35.8581,3.9354,0.3658
1051,AAPL130614P00485000,AAPL,2013-06-14,put,485.0,A,46.35,,47.1,,75,70,2013-06-06,-0.9843,0.0019,-18.673,2.4539,0.3272
1052,AAPL130614C00490000,AAPL,2013-06-14,call,490.0,A,0.13,,0.18,,290,915,2013-06-06,0.0185,0.002,-26.238,2.8349,0.3716
1053,AAPL130614P00490000,AAPL,2013-06-14,put,490.0,A,51.3,,52.15,,3,63,2013-06-06,-0.9912,0.0011,-10.7879,1.4882,0.3272
1054,AAPL130614C00495000,AAPL,2013-06-14,call,495.0,A,0.09,,0.13,,88,611,2013-06-06,0.0134,0.0015,-20.3338,2.1389,0.3817
1055,AAPL130614P00495000,AAPL,2013-06-14,put,495.0,A,56.45,,57.15,,0,51,2013-06-06,-0.9952,0.0007,-5.6905,0.8645,0.3272
1056,AAPL130614C00500000,AAPL,2013-06-14,call,500.0,A,0.08,,0.1,,521,1854,2013-06-06,0.0109,0.0011,-17.69,1.7816,0.3987
1057,AAPL130614P00500000,AAPL,2013-06-14,put,500.0,A,61.25,,62.1,,1,43,2013-06-06,-0.9975,0.0004,-2.5568,0.4817,0.3272
1058,AAPL130614C00505000,AAPL,2013-06-14,call,505.0,A,0.05,,0.08,,208,46,2013-06-06,0.0078,0.0008,-13.5573,1.3363,0.4074
1059,AAPL130614P00505000,AAPL,2013-06-14,put,505.0,A,66.35,,67.3,,0,17,2013-06-06,-0.9987,0.0002,-0.718,0.2577,0.3272
1060,AAPL130614C00510000,AAPL,2013-06-14,call,510.0,A,0.03,,0.05,,353,267,2013-06-06,0.005,0.0005,-9.1042,0.8941,0.4089
1061,AAPL130614P00510000,AAPL,2013-06-14,put,510.0,A,71.4,,72.35,,0,26,2013-06-06,-0.9994,0.0001,0.3153,0.1326,0.3272
1062,AAPL130614C00515000,AAPL,2013-06-14,call,515.0,A,0.01,,0.05,,91,142,2013-06-06,0.003,0.0004,-5.8159,0.5712,0.4089
1063,AAPL130614P00515000,AAPL,2013-06-14,put,515.0,A,76.4,,77.35,,0,5,2013-06-06,-0.9997,0.0001,0.8743,0.0657,0.3272
1064,AAPL130614C00520000,AAPL,2013-06-14,call,520.0,A,0.01,,0.03,,176,190,2013-06-06,0.0018,0.0002,-3.6288,0.3564,0.4089
1065,AAPL130614P00520000,AAPL,2013-06-14,put,520.0,A,81.0,,82.35,,0,0,2013-06-06,-0.9999,0.0,1.1677,0.0314,0.3272
1066,AAPL130614C00525000,AAPL,2013-06-14,call,525.0,A,0.0,,0.07,,20,63,2013-06-06,0.001,0.0001,-2.2129,0.2173,0.4089
1067,AAPL130614P00525000,AAPL,2013-06-14,put,525.0,A,86.0,,87.35,,0,0,2013-06-06,-0.9999,0.0,1.3191,0.0144,0.3272
1068,AAPL130614C00530000,AAPL,2013-06-14,call,530.0,A,0.0,,0.04,,0,155,2013-06-06,0.0005,0.0001,-1.3199,0.1296,0.4089
1069,AAPL130614P00530000,AAPL,2013-06-14,put,530.0,A,91.0,,92.3,,0,9,2013-06-06,-1.0,0.0,1.3982,0.0064,0.3272
1070,AAPL130614C00535000,AAPL,2013-06-14,call,535.0,A,0.0,,0.04,,0,35,2013-06-06,0.0002,0.0,-0.7705,0.0757,0.4089
1071,AAPL130614P00535000,AAPL,2013-06-14,put,535.0,A,96.0,,97.3,,0,0,2013-06-06,-1.0,0.0,1.4417,0.0028,0.3272
1072,AAPL130614C00540000,AAPL,2013-06-14,call,540.0,A,0.0,,0.02,,21,146,2013-06-06,0.0002,0.0,-0.4405,0.0433,0.4089
1073,AAPL130614P00540000,AAPL,2013-06-14,put,540.0,A,101.0,,102.3,,0,0,2013-06-06,-1.0,0.0,1.4685,0.0011,0.3272
1074,AAPL130622C00200000,AAPL,2013-06-22,call,200.0,A,237.8,,238.8,,33,13,2013-06-06,0.9999,0.0,0.6401,0.0,0.3624
1075,AAPL130622P00200000,AAPL,2013-06-22,put,200.0,A,0.0,,0.02,,0,36,2013-06-06,0.0,0.0,0.0,0.0,0.3684
1076,AAPL130622C00205000,AAPL,2013-06-22,call,205.0,A,232.65,,234.15,,0,23,2013-06-06,0.9999,0.0,0.6264,0.0,0.3624
1077,AAPL130622P00205000,AAPL,2013-06-22,put,205.0,A,0.0,,0.03,,0,31,2013-06-06,0.0,0.0,0.0,0.0,0.3684
1078,AAPL130622C00210000,AAPL,2013-06-22,call,210.0,A,227.65,,229.15,,0,26,2013-06-06,0.9999,0.0,0.6127,0.0,0.3624
1079,AAPL130622P00210000,AAPL,2013-06-22,put,210.0,A,0.0,,0.03,,0,10,2013-06-06,0.0,0.0,0.0,0.0,0.3684
1080,AAPL130622C00215000,AAPL,2013-06-22,call,215.0,A,222.65,,224.15,,0,13,2013-06-06,0.9999,0.0,0.599,0.0,0.3624
1081,AAPL130622P00215000,AAPL,2013-06-22,put,215.0,A,0.0,,0.03,,0,34,2013-06-06,0.0,0.0,0.0,0.0,0.3684
1082,AAPL130622C00220000,AAPL,2013-06-22,call,220.0,A,217.65,,219.15,,0,13,2013-06-06,0.9999,0.0,0.5853,0.0,0.3624
1083,AAPL130622P00220000,AAPL,2013-06-22,put,220.0,A,0.0,,0.03,,0,60,2013-06-06,0.0,0.0,0.0,0.0,0.3684
1084,AAPL130622C00225000,AAPL,2013-06-22,call,225.0,A,212.65,,214.15,,0,0,2013-06-06,0.9999,0.0,0.5717,0.0,0.3624
1085,AAPL130622P00225000,AAPL,2013-06-22,put,225.0,A,0.0,,0.03,,0,221,2013-06-06,0.0,0.0,0.0,0.0,0.3684
1086,AAPL130622C00230000,AAPL,2013-06-22,call,230.0,A,207.65,,209.15,,0,1,2013-06-06,0.9999,0.0,0.558,0.0,0.3624
