,contract,underlying,expiration,type,strike,style,bid,bid_size,ask,ask_size,volume,open_interest,quote_date,delta,gamma,theta,vega,implied_volatility
863,AAPL130622P00265000,AAPL,2013-06-22,put,265.0,A,0.0,,0.02,,0,280,2013-06-17,0.0,0.0,0.0,0.0,0.2804
864,AAPL130622C00270000,AAPL,2013-06-22,call,270.0,A,161.7,,162.5,,0,0,2013-06-17,1.0,0.0,-0.739,0.0,0.2612
865,AAPL130622P00270000,AAPL,2013-06-22,put,270.0,A,0.0,,0.02,,0,389,2013-06-17,0.0,0.0,0.0,0.0,0.2804
866,AAPL130622C00275000,AAPL,2013-06-22,call,275.0,A,156.2,,157.9,,0,0,2013-06-17,1.0,0.0,-0.7527,0.0,0.2612
867,AAPL130622P00275000,AAPL,2013-06-22,put,275.0,A,0.0,,0.02,,0,361,2013-06-17,0.0,0.0,0.0,0.0,0.2804
868,AAPL130622C00280000,AAPL,2013-06-22,call,280.0,A,151.2,,152.9,,0,0,2013-06-17,1.0,0.0,-0.7663,0.0,0.2612
869,AAPL130622P00280000,AAPL,2013-06-22,put,280.0,A,0.0,,0.02,,0,522,2013-06-17,0.0,0.0,0.0,0.0,0.2804
870,AAPL130622C00285000,AAPL,2013-06-22,call,285.0,A,146.6,,147.5,,0,23,2013-06-17,1.0,0.0,-0.78,0.0,0.2612
871,AAPL130622P00285000,AAPL,2013-06-22,put,285.0,A,0.0,,0.01,,0,742,2013-06-17,0.0,0.0,0.0,0.0,0.2804
872,AAPL130622C00290000,AAPL,2013-06-22,call,290.0,A,141.6,,142.65,,0,1,2013-06-17,1.0,0.0,-0.7937,0.0,0.2612
873,AAPL130622P00290000,AAPL,2013-06-22,put,290.0,A,0.0,,0.01,,0,978,2013-06-17,0.0,0.0,0.0,0.0,0.2804
874,AAPL130622C00295000,AAPL,2013-06-22,call,295.0,A,136.2,,137.9,,0,0,2013-06-17,1.0,0.0,-0.8074,0.0,0.2612
875,AAPL130622P00295000,AAPL,2013-06-22,put,295.0,A,0.0,,0.02,,0,1120,2013-06-17,0.0,0.0,0.0,0.0,0.2804
876,AAPL130622C00300000,AAPL,2013-06-22,call,300.0,A,131.65,,132.35,,0,118,2013-06-17,1.0,0.0,-0.8211,0.0,0.2612
877,AAPL130622P00300000,AAPL,2013-06-22,put,300.0,A,0.0,,0.02,,22,2224,2013-06-17,0.0,0.0,0.0,0.0,0.2804
878,AAPL130622C00305000,AAPL,2013-06-22,call,305.0,A,126.7,,127.5,,0,5,2013-06-17,1.0,0.0,-0.8348,0.0,0.2612
879,AAPL130622P00305000,AAPL,2013-06-22,put,305.0,A,0.0,,0.01,,85,899,2013-06-17,0.0,0.0,0.0,0.0,0.2804
880,AAPL130622C00310000,AAPL,2013-06-22,call,310.0,A,121.2,,122.9,,0,0,2013-06-17,1.0,0.0,-0.8484,0.0,0.2612
881,AAPL130622P00310000,AAPL,2013-06-22,put,310.0,A,0.0,,0.02,,0,727,2013-06-17,0.0,0.0,0.0,0.0,0.2804
882,AAPL130622C00315000,AAPL,2013-06-22,call,315.0,A,116.2,,117.9,,0,0,2013-06-17,1.0,0.0,-0.8621,0.0,0.2612
883,AAPL130622P00315000,AAPL,2013-06-22,put,315.0,A,0.0,,0.1,,5,685,2013-06-17,0.0,0.0,0.0,0.0,0.2804
884,AAPL130622C00320000,AAPL,2013-06-22,call,320.0,A,111.65,,112.5,,0,7,2013-06-17,1.0,0.0,-0.8758,0.0,0.2612
885,AAPL130622P00320000,AAPL,2013-06-22,put,320.0,A,0.0,,0.02,,23,967,2013-06-17,0.0,0.0,0.0,0.0,0.2804
886,AAPL130622C00325000,AAPL,2013-06-22,call,325.0,A,106.75,,107.5,,0,3,2013-06-17,1.0,0.0,-0.8895,0.0,0.2612
887,AAPL130622P00325000,AAPL,2013-06-22,put,325.0,A,0.0,,0.09,,0,852,2013-06-17,0.0,0.0,0.0,0.0,0.2804
888,AAPL130622C00330000,AAPL,2013-06-22,call,330.0,A,101.65,,102.5,,0,46,2013-06-17,1.0,0.0,-0.9032,0.0,0.2612
889,AAPL130622P00330000,AAPL,2013-06-22,put,330.0,A,0.0,,0.02,,42,803,2013-06-17,0.0,0.0,0.0,0.0,0.2804
890,AAPL130622C00335000,AAPL,2013-06-22,call,335.0,A,96.2,,97.9,,0,2,2013-06-17,1.0,0.0,-0.9169,0.0,0.2612
891,AAPL130622P00335000,AAPL,2013-06-22,put,335.0,A,0.0,,0.03,,0,641,2013-06-17,0.0,0.0,0.0,0.0,0.2804
892,AAPL130622C00340000,AAPL,2013-06-22,call,340.0,A,91.15,,92.9,,0,15,2013-06-17,1.0,0.0,-0.9305,0.0,0.2612
893,AAPL130622P00340000,AAPL,2013-06-22,put,340.0,A,0.0,,0.03,,0,1509,2013-06-17,0.0,0.0,0.0,0.0,0.2804
894,AAPL130622C00345000,AAPL,2013-06-22,call,345.0,A,86.65,,87.6,,0,26,2013-06-17,1.0,0.0,-0.9442,0.0,0.2612
895,AAPL130622P00345000,AAPL,2013-06-22,put,345.0,A,0.0,,0.1,,5,1450,2013-06-17,0.0,0.0,0.0,0.0,0.2804
896,AAPL130622C00350000,AAPL,2013-06-22,call,350.0,A,81.7,,82.55,,4,261,2013-06-17,1.0,0.0,-0.9579,0.0,0.2612
897,AAPL130622P00350000,AAPL,2013-06-22,put,350.0,A,0.0,,0.02,,11,3794,2013-06-17,0.0,0.0,0.0,0.0,0.2804
898,AAPL130622C00355000,AAPL,2013-06-22,call,355.0,A,76.65,,77.6,,0,37,2013-06-17,1.0,0.0,-0.9716,0.0,0.2612
899,AAPL130622P00355000,AAPL,2013-06-22,put,355.0,A,0.0,,0.11,,0,1295,2013-06-17,0.0,0.0,0.0,0.0,0.2804
900,AAPL130622C00360000,AAPL,2013-06-22,call,360.0,A,71.65,,72.6,,0,53,2013-06-17,1.0,0.0,-0.9853,0.0,0.2612
901,AAPL130622P00360000,AAPL,2013-06-22,put,360.0,A,0.0,,0.02,,221,3011,2013-06-17,0.0,0.0,0.0,0.0,0.2804
902,AAPL130622C00365000,AAPL,2013-06-22,call,365.0,A,66.65,,67.5,,2,48,2013-06-17,1.0,0.0,-0.999,0.0,0.2612
903,AAPL130622P00365000,AAPL,2013-06-22,put,365.0,A,0.01,,0.07,,54,1204,2013-06-17,0.0,0.0,-0.0001,0.0,0.2804
904,AAPL130622C00370000,AAPL,2013-06-22,call,370.0,A,61.7,,62.7,,0,171,2013-06-17,1.0,0.0,-1.0127,0.0,0.2612
905,AAPL130622P00370000,AAPL,2013-06-22,put,370.0,A,0.01,,0.03,,289,1812,2013-06-17,0.0,0.0,-0.0005,0.0,0.2804
906,AAPL130622C00375000,AAPL,2013-06-22,call,375.0,A,56.65,,57.35,,1,118,2013-06-17,1.0,0.0,-1.0272,0.0001,0.2612
907,AAPL130622P00375000,AAPL,2013-06-22,put,375.0,A,0.01,,0.04,,128,3635,2013-06-17,0.0,0.0,-0.0045,0.0004,0.2804
908,AAPL130622C00380000,AAPL,2013-06-22,call,380.0,A,51.9,,52.35,,75,580,2013-06-17,1.0,0.0,-1.0476,0.0007,0.2612
909,AAPL130622P00380000,AAPL,2013-06-22,put,380.0,A,0.01,,0.03,,223,4303,2013-06-17,0.0,0.0,-0.0308,0.0026,0.2804
910,AAPL130622C00385000,AAPL,2013-06-22,call,385.0,A,46.9,,47.3,,16,179,2013-06-17,1.0,0.0,-1.108,0.0049,0.2612
911,AAPL130622P00385000,AAPL,2013-06-22,put,385.0,A,0.02,,0.04,,479,4083,2013-06-17,-0.0001,0.0,-0.1708,0.0145,0.2804
912,AAPL130622C00390000,AAPL,2013-06-22,call,390.0,A,41.9,,42.6,,24,491,2013-06-17,0.9998,0.0,-1.3754,0.028,0.2612
913,AAPL130622P00390000,AAPL,2013-06-22,put,390.0,A,0.02,,0.04,,109,6814,2013-06-17,-0.0004,0.0001,-0.7731,0.0655,0.2804
914,AAPL130622C00395000,AAPL,2013-06-22,call,395.0,A,36.95,,37.3,,60,596,2013-06-17,0.9992,0.0002,-2.4812,0.1273,0.2612
915,AAPL130622P00395000,AAPL,2013-06-22,put,395.0,A,0.03,,0.05,,478,4240,2013-06-17,-0.0016,0.0004,-2.8816,0.2442,0.2804
916,AAPL130622C00400000,AAPL,2013-06-22,call,400.0,A,31.95,,32.3,,585,2424,2013-06-17,0.9967,0.0008,-6.2249,0.4665,0.2612
917,AAPL130622P00400000,AAPL,2013-06-22,put,400.0,A,0.05,,0.06,,1441,13710,2013-06-17,-0.0056,0.0011,-8.9071,0.7548,0.2804
918,AAPL130622C00405000,AAPL,2013-06-22,call,405.0,A,26.95,,27.35,,13,533,2013-06-17,0.9888,0.0023,-16.3796,1.3889,0.2612
919,AAPL130622P00405000,AAPL,2013-06-22,put,405.0,A,0.07,,0.09,,1419,5501,2013-06-17,-0.0166,0.0031,-22.9874,1.9483,0.2804
920,AAPL130622C00410000,AAPL,2013-06-22,call,410.0,A,22.05,,22.4,,313,1848,2013-06-17,0.9679,0.0057,-38.3292,3.3845,0.2612
921,AAPL130622P00410000,AAPL,2013-06-22,put,410.0,A,0.15,,0.16,,3180,8600,2013-06-17,-0.032,0.0057,-37.0826,3.3757,0.2611
922,AAPL130622C00415000,AAPL,2013-06-22,call,415.0,A,17.25,,17.55,,457,1963,2013-06-17,0.9299,0.0112,-68.2529,6.3244,0.2523
923,AAPL130622P00415000,AAPL,2013-06-22,put,415.0,A,0.31,,0.33,,7300,10215,2013-06-17,-0.0635,0.0108,-60.0414,5.8574,0.2437
924,AAPL130622C00420000,AAPL,2013-06-22,call,420.0,A,12.7,,13.05,,1278,4151,2013-06-17,0.8571,0.0195,-110.8707,10.6243,0.2456
925,AAPL130622P00420000,AAPL,2013-06-22,put,420.0,A,0.72,,0.75,,13536,16193,2013-06-17,-0.1315,0.0194,-98.707,10.0361,0.2339
926,AAPL130622C00425000,AAPL,2013-06-22,call,425.0,A,8.55,,8.85,,2276,5943,2013-06-17,0.7452,0.0294,-148.6803,15.1096,0.2323
927,AAPL130622P00425000,AAPL,2013-06-22,put,425.0,A,1.59,,1.66,,10496,11749,2013-06-17,-0.2507,0.0297,-143.3641,14.9812,0.2277
928,AAPL130622C00430000,AAPL,2013-06-22,call,430.0,A,5.25,,5.45,,13657,6855,2013-06-17,0.5795,0.0365,-177.2371,18.4041,0.2278
929,AAPL130622P00430000,AAPL,2013-06-22,put,430.0,A,3.25,,3.3,,16714,11758,2013-06-17,-0.4195,0.037,-173.4129,18.3945,0.2245
930,AAPL130622C00435000,AAPL,2013-06-22,call,435.0,A,2.85,,2.96,,18706,7387,2013-06-17,0.3938,0.0364,-171.7627,18.11,0.2246
931,AAPL130622P00435000,AAPL,2013-06-22,put,435.0,A,5.75,,5.9,,12846,6217,2013-06-17,-0.608,0.0369,-167.6056,18.0865,0.221
932,AAPL130622C00440000,AAPL,2013-06-22,call,440.0,A,1.35,,1.38,,20767,12740,2013-06-17,0.228,0.0289,-133.1821,14.2226,0.2219
933,AAPL130622P00440000,AAPL,2013-06-22,put,440.0,A,9.15,,9.35,,3282,9748,2013-06-17,-0.7796,0.0293,-125.2595,13.9511,0.2148
934,AAPL130622C00445000,AAPL,2013-06-22,call,445.0,A,0.55,,0.58,,16131,9408,2013-06-17,0.1131,0.0183,-84.7152,9.0304,0.2224
935,AAPL130622P00445000,AAPL,2013-06-22,put,445.0,A,13.25,,13.75,,1268,5090,2013-06-17,-0.8972,0.0179,-74.4459,8.4292,0.2128
936,AAPL130622C00450000,AAPL,2013-06-22,call,450.0,A,0.24,,0.25,,15828,23538,2013-06-17,0.0539,0.0101,-50.2097,5.1545,0.231
937,AAPL130622P00450000,AAPL,2013-06-22,put,450.0,A,17.95,,18.4,,734,9624,2013-06-17,-0.9597,0.0086,-35.3653,4.0782,0.2128
938,AAPL130622C00455000,AAPL,2013-06-22,call,455.0,A,0.12,,0.13,,3900,12719,2013-06-17,0.0282,0.0055,-31.7513,3.0417,0.2476
939,AAPL130622P00455000,AAPL,2013-06-22,put,455.0,A,22.85,,23.25,,277,4468,2013-06-17,-0.9869,0.0034,-12.9564,1.5829,0.2128
940,AAPL130622C00460000,AAPL,2013-06-22,call,460.0,A,0.08,,0.09,,3083,13944,2013-06-17,0.0142,0.0028,-18.7838,1.7054,0.2612
941,AAPL130622P00460000,AAPL,2013-06-22,put,460.0,A,27.8,,28.25,,162,4035,2013-06-17,-0.9965,0.0011,-3.1948,0.4965,0.2128
942,AAPL130622C00465000,AAPL,2013-06-22,call,465.0,A,0.05,,0.06,,3838,8705,2013-06-17,0.0051,0.0011,-7.607,0.6907,0.2612
943,AAPL130622P00465000,AAPL,2013-06-22,put,465.0,A,32.8,,33.25,,92,2651,2013-06-17,-0.9992,0.0002,0.136,0.1267,0.2128
944,AAPL130622C00470000,AAPL,2013-06-22,call,470.0,A,0.03,,0.04,,1623,14923,2013-06-17,0.0016,0.0004,-2.6992,0.2451,0.2612
945,AAPL130622P00470000,AAPL,2013-06-22,put,470.0,A,37.65,,38.2,,35,3484,2013-06-17,-0.9999,0.0001,1.0487,0.0265,0.2128
946,AAPL130622C00475000,AAPL,2013-06-22,call,475.0,A,0.02,,0.04,,1098,19226,2013-06-17,0.0005,0.0001,-0.8428,0.0765,0.2612
947,AAPL130622P00475000,AAPL,2013-06-22,put,475.0,A,42.65,,43.2,,48,9176,2013-06-17,-1.0,0.0,1.2589,0.0046,0.2128
948,AAPL130622C00480000,AAPL,2013-06-22,call,480.0,A,0.01,,0.03,,1045,14890,2013-06-17,0.0001,0.0,-0.2325,0.0211,0.2612
949,AAPL130622P00480000,AAPL,2013-06-22,put,480.0,A,47.75,,48.2,,199,2244,2013-06-17,-1.0,0.0,1.3079,0.0007,0.2128
950,AAPL130622C00485000,AAPL,2013-06-22,call,485.0,A,0.01,,0.03,,237,4420,2013-06-17,0.0,0.0,-0.0569,0.0052,0.2612
951,AAPL130622P00485000,AAPL,2013-06-22,put,485.0,A,52.75,,53.2,,169,910,2013-06-17,-1.0,0.0,1.3267,0.0001,0.2128
952,AAPL130622C00490000,AAPL,2013-06-22,call,490.0,A,0.01,,0.02,,347,19907,2013-06-17,0.0,0.0,-0.0124,0.0011,0.2612
953,AAPL130622P00490000,AAPL,2013-06-22,put,490.0,A,57.65,,58.2,,245,1784,2013-06-17,-1.0,0.0,1.341,0.0,0.2128
954,AAPL130622C00495000,AAPL,2013-06-22,call,495.0,A,0.0,,0.02,,299,4002,2013-06-17,0.0,0.0,-0.0024,0.0002,0.2612
955,AAPL130622P00495000,AAPL,2013-06-22,put,495.0,A,62.7,,63.45,,3,829,2013-06-17,-1.0,0.0,1.3548,0.0,0.2128
956,AAPL130622C00500000,AAPL,2013-06-22,call,500.0,A,0.01,,0.02,,415,81256,2013-06-17,0.0,0.0,-0.0004,0.0,0.2612
957,AAPL130622P00500000,AAPL,2013-06-22,put,500.0,A,67.8,,68.4,,72,34046,2013-06-17,-1.0,0.0,1.3685,0.0,0.2128
958,AAPL130622C00505000,AAPL,2013-06-22,call,505.0,A,0.0,,0.03,,80,3911,2013-06-17,0.0,0.0,-0.0001,0.0,0.2612
959,AAPL130622P00505000,AAPL,2013-06-22,put,505.0,A,72.6,,73.5,,10,1574,2013-06-17,-1.0,0.0,1.3821,0.0,0.2128
960,AAPL130622C00510000,AAPL,2013-06-22,call,510.0,A,0.0,,0.03,,364,27211,2013-06-17,0.0,0.0,0.0,0.0,0.2612
961,AAPL130622P00510000,AAPL,2013-06-22,put,510.0,A,77.75,,78.25,,34,1153,2013-06-17,-1.0,0.0,1.3958,0.0,0.2128
962,AAPL130622C00515000,AAPL,2013-06-22,call,515.0,A,0.0,,0.02,,325,3616,2013-06-17,0.0,0.0,0.0,0.0,0.2612
963,AAPL130622P00515000,AAPL,2013-06-22,put,515.0,A,82.6,,83.35,,5,532,2013-06-17,-1.0,0.0,1.4095,0.0,0.2128
964,AAPL130622C00520000,AAPL,2013-06-22,call,520.0,A,0.0,,0.02,,40,15382,2013-06-17,0.0,0.0,0.0,0.0,0.2612
965,AAPL130622P00520000,AAPL,2013-06-22,put,520.0,A,87.75,,88.45,,1,634,2013-06-17,-1.0,0.0,1.4232,0.0,0.2128
966,AAPL130622C00525000,AAPL,2013-06-22,call,525.0,A,0.0,,0.01,,21,18221,2013-06-17,0.0,0.0,0.0,0.0,0.2612
967,AAPL130622P00525000,AAPL,2013-06-22,put,525.0,A,92.65,,93.2,,103,15447,2013-06-17,-1.0,0.0,1.4369,0.0,0.2128
968,AAPL130622C00530000,AAPL,2013-06-22,call,530.0,A,0.0,,0.01,,8,2305,2013-06-17,0.0,0.0,0.0,0.0,0.2612
969,AAPL130622P00530000,AAPL,2013-06-22,put,530.0,A,97.7,,98.4,,4,698,2013-06-17,-1.0,0.0,1.4505,0.0,0.2128
970,AAPL130622C00535000,AAPL,2013-06-22,call,535.0,A,0.0,,0.01,,0,2182,2013-06-17,0.0,0.0,0.0,0.0,0.2612
971,AAPL130622P00535000,AAPL,2013-06-22,put,535.0,A,102.75,,103.2,,74,210,2013-06-17,-1.0,0.0,1.4642,0.0,0.2128
972,AAPL130622C00540000,AAPL,2013-06-22,call,540.0,A,0.0,,0.01,,14,5039,2013-06-17,0.0,0.0,0.0,0.0,0.2612
973,AAPL130622P00540000,AAPL,2013-06-22,put,540.0,A,107.6,,108.5,,1,914,2013-06-17,-1.0,0.0,1.4779,0.0,0.2128
974,AAPL130622C00545000,AAPL,2013-06-22,call,545.0,A,0.0,,0.01,,12,1686,2013-06-17,0.0,0.0,0.0,0.0,0.2612
975,AAPL130622P00545000,AAPL,2013-06-22,put,545.0,A,112.65,,113.45,,0,504,2013-06-17,-1.0,0.0,1.4916,0.0,0.2128
976,AAPL130622C00550000,AAPL,2013-06-22,call,550.0,A,0.0,,0.01,,6,16679,2013-06-17,0.0,0.0,0.0,0.0,0.2612
977,AAPL130622P00550000,AAPL,2013-06-22,put,550.0,A,117.8,,118.25,,14,9137,2013-06-17,-1.0,0.0,1.5053,0.0,0.2128
978,AAPL130622C00555000,AAPL,2013-06-22,call,555.0,A,0.0,,0.02,,0,1522,2013-06-17,0.0,0.0,0.0,0.0,0.2612
979,AAPL130622P00555000,AAPL,2013-06-22,put,555.0,A,122.55,,123.4,,1,171,2013-06-17,-1.0,0.0,1.5189,0.0,0.2128
980,AAPL130622C00560000,AAPL,2013-06-22,call,560.0,A,0.0,,0.01,,0,2412,2013-06-17,0.0,0.0,0.0,0.0,0.2612
981,AAPL130622P00560000,AAPL,2013-06-22,put,560.0,A,127.55,,128.4,,0,421,2013-06-17,-1.0,0.0,1.5327,0.0,0.2128
982,AAPL130622C00565000,AAPL,2013-06-22,call,565.0,A,0.0,,0.02,,0,1029,2013-06-17,0.0,0.0,0.0,0.0,0.2612
983,AAPL130622P00565000,AAPL,2013-06-22,put,565.0,A,132.65,,133.4,,5,1082,2013-06-17,-1.0,0.0,1.5464,0.0,0.2128
984,AAPL130622C00570000,AAPL,2013-06-22,call,570.0,A,0.0,,0.02,,0,1995,2013-06-17,0.0,0.0,0.0,0.0,0.2612
985,AAPL130622P00570000,AAPL,2013-06-22,put,570.0,A,137.55,,138.4,,1,1226,2013-06-17,-1.0,0.0,1.56,0.0,0.2128
986,AAPL130622C00575000,AAPL,2013-06-22,call,575.0,A,0.0,,0.02,,0,1138,2013-06-17,0.0,0.0,0.0,0.0,0.2612
987,AAPL130622P00575000,AAPL,2013-06-22,put,575.0,A,142.6,,143.4,,5,286,2013-06-17,-1.0,0.0,1.5737,0.0,0.2128
988,AAPL130622C00580000,AAPL,2013-06-22,call,580.0,A,0.0,,0.02,,0,3407,2013-06-17,0.0,0.0,0.0,0.0,0.2612
989,AAPL130622P00580000,AAPL,2013-06-22,put,580.0,A,147.55,,148.5,,0,1923,2013-06-17,-1.0,0.0,1.5874,0.0,0.2128
990,AAPL130622C00585000,AAPL,2013-06-22,call,585.0,A,0.0,,0.02,,0,810,2013-06-17,0.0,0.0,0.0,0.0,0.2612
991,AAPL130622P00585000,AAPL,2013-06-22,put,585.0,A,152.1,,153.85,,0,216,2013-06-17,-1.0,0.0,1.6011,0.0,0.2128
992,AAPL130622C00590000,AAPL,2013-06-22,call,590.0,A,0.0,,0.02,,0,1038,2013-06-17,0.0,0.0,0.0,0.0,0.2612
993,AAPL130622P00590000,AAPL,2013-06-22,put,590.0,A,157.1,,158.85,,0,42,2013-06-17,-1.0,0.0,1.6148,0.0,0.2128
994,AAPL130622C00595000,AAPL,2013-06-22,call,595.0,A,0.0,,0.01,,0,1458,2013-06-17,0.0,0.0,0.0,0.0,0.2612
995,AAPL130622P00595000,AAPL,2013-06-22,put,595.0,A,162.1,,163.85,,0,22,2013-06-17,-1.0,0.0,1.6285,0.0,0.2128
996,AAPL130622C00600000,AAPL,2013-06-22,call,600.0,A,0.0,,0.01,,0,14184,2013-06-17,0.0,0.0,0.0,0.0,0.2612
997,AAPL130622P00600000,AAPL,2013-06-22,put,600.0,A,167.55,,168.45,,0,1244,2013-06-17,-1.0,0.0,1.6421,0.0,0.2128
998,AAPL130622C00605000,AAPL,2013-06-22,call,605.0,A,0.0,,0.02,,0,1146,2013-06-17,0.0,0.0,0.0,0.0,0.2612
999,AAPL130622P00605000,AAPL,2013-06-22,put,605.0,A,172.1,,173.85,,0,68,2013-06-17,-1.0,0.0,1.6558,0.0,0.2128
1000,AAPL130622C00610000,AAPL,2013-06-22,call,610.0,A,0.0,,0.02,,0,1670,2013-06-17,0.0,0.0,0.0,0.0,0.2612
1001,AAPL130622P00610000,AAPL,2013-06-22,put,610.0,A,177.1,,178.85,,0,15,2013-06-17,-1.0,0.0,1.6695,0.0,0.2128
1002,AAPL130622C00615000,AAPL,2013-06-22,call,615.0,A,0.0,,0.02,,0,919,2013-06-17,0.0,0.0,0.0,0.0,0.2612
1003,AAPL130622P00615000,AAPL,2013-06-22,put,615.0,A,182.6,,183.4,,0,9,2013-06-17,-1.0,0.0,1.6832,0.0,0.2128
1004,AAPL130622C00620000,AAPL,2013-06-22,call,620.0,A,0.0,,0.01,,0,2311,2013-06-17,0.0,0.0,0.0,0.0,0.2612
1005,AAPL130622P00620000,AAPL,2013-06-22,put,620.0,A,187.55,,188.4,,5,81,2013-06-17,-1.0,0.0,1.6969,0.0,0.2128
1006,AAPL130622C00625000,AAPL,2013-06-22,call,625.0,A,0.0,,0.01,,1,893,2013-06-17,0.0,0.0,0.0,0.0,0.2612
1007,AAPL130622P00625000,AAPL,2013-06-22,put,625.0,A,192.1,,193.85,,0,55,2013-06-17,-1.0,0.0,1.7106,0.0,0.2128
1008,AAPL130622C00630000,AAPL,2013-06-22,call,630.0,A,0.0,,0.02,,0,723,2013-06-17,0.0,0.0,0.0,0.0,0.2612
1009,AAPL130622P00630000,AAPL,2013-06-22,put,630.0,A,197.6,,198.5,,0,78,2013-06-17,-1.0,0.0,1.7243,0.0,0.2128
1010,AAPL130622C00635000,AAPL,2013-06-22,call,635.0,A,0.0,,0.02,,0,679,2013-06-17,0.0,0.0,0.0,0.0,0.2612
1011,AAPL130622P00635000,AAPL,2013-06-22,put,635.0,A,202.1,,203.85,,0,23,2013-06-17,-1.0,0.0,1.7379,0.0,0.2128
1012,AAPL130622C00640000,AAPL,2013-06-22,call,640.0,A,0.0,,0.02,,0,1337,2013-06-17,0.0,0.0,0.0,0.0,0.2612
1013,AAPL130622P00640000,AAPL,2013-06-22,put,640.0,A,207.7,,208.45,,0,29,2013-06-17,-1.0,0.0,1.7516,0.0,0.2128
